dataset,dataset_version,split,image_filename,image_relative_path,image_sha256,file_size_bytes,width,height,channels,image_mode,exif_orientation,label_filename,label_relative_path,pairing_status,annotation_count,class_ids,class_names,validation_status,validation_issue_count,human_triage_outcome,repair_authorized
gyu_det,v3,valid,12161.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12161.jpg,0a269ebd765d73dcc9c4570b6924bd2e2f526f5d1a1e6e2ce985c7681606cf24,2994583,4000,3000,3,RGB,1,12161.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12161.txt,exact_pair,4,"[0, 1, 2, 5]","[""Crack"", ""Breakage"", ""Comb"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12162.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12162.jpg,ef5abc70e31253c0073b456635aa618e474aeedd13a94fc303902f57a97e4dba,423813,1600,1200,3,RGB,1,12162.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12162.txt,exact_pair,6,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12163.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12163.jpg,436e14e23038ace0ba6fb889a5d74debd12b8ec556aa974f49fdc8624e546734,6680064,4608,3456,3,RGB,1,12163.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12163.txt,exact_pair,2,[4],"[""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12164.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12164.jpg,1d5461cebd3e58865069b47e86b77c83895f5bfb517096775a0d8a4106882993,1122102,1704,2272,3,RGB,1,12164.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12164.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12165.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12165.jpg,119c9da0371989fc1fa30c19090c4a2ac00b64178b363984527d954f6c10a0d0,491049,1200,1600,3,RGB,1,12165.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12165.txt,exact_pair,1,[3],"[""Hole""]",valid,0,[],False
gyu_det,v3,valid,12166.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12166.jpg,eb1fe838396c848c904af4274c37f5ca1e224b7c30fbc83a020f86ece809c644,3269502,4000,2248,3,RGB,1,12166.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12166.txt,exact_pair,7,"[0, 2]","[""Crack"", ""Comb""]",valid,0,[],False
gyu_det,v3,valid,12167.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12167.jpg,0cfd04be51cc4d36946082129de8cc1afffe9af67abf7d8cb8580c5d8ec8f9b0,2693793,4608,3456,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,valid,12168.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12168.jpg,fbcdcad9dc0a99427d793c32bb78d9ccd382268994764eb19b7fe5bb7e66ba35,6264320,4608,3456,3,RGB,1,12168.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12168.txt,exact_pair,10,"[1, 5]","[""Breakage"", ""Seepage""]",warning,1,[],False
gyu_det,v3,valid,12169.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12169.jpg,60cb068244668085f65b0ac9834465abc56f50f9b8a90fe1e9c063af6051088b,5953024,4608,3456,3,RGB,1,12169.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12169.txt,exact_pair,2,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12170.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12170.jpg,819de0bbada725a91687619067a50be31e78c4d7394856de261d3df157b63f16,5043382,5472,3648,3,RGB,1,12170.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12170.txt,exact_pair,6,[0],"[""Crack""]",warning,1,[],False
gyu_det,v3,valid,12171.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12171.jpg,db6feb2adff064ebbb7bd5d3ec3ebb93b602f34f30a35b6e7703325c67ab05ad,878174,2048,1536,3,RGB,1,12171.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12171.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12172.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12172.jpg,850205fee8ca952bf32a18d8a4339509afd100dcb99e851e85e3a92d2356913c,466877,1600,1200,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,valid,12173.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12173.jpg,53ef0f601d4589051d8edc2e54dd625e4855137bb730e7d4ceae8944c0b64c03,7929856,6000,3376,3,RGB,1,12173.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12173.txt,exact_pair,6,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12174.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12174.jpg,d8a30b44d945d68a2efb47a4d3dde821f1da7626d8622181533f1d406be6d4e0,634298,1600,1200,3,RGB,1,12174.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12174.txt,exact_pair,1,[4],"[""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12175.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12175.jpg,53c6894a48121454078b7df32adf37a66bc509397499527142a75b1aa725aa41,6538752,4608,3456,3,RGB,1,12175.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12175.txt,exact_pair,3,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12176.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12176.jpg,2e1ddec709fe34a4f5a6cb013e44e57e23f5375fafa5a993263f5272607c987a,390113,1600,1200,3,RGB,1,12176.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12176.txt,exact_pair,2,[5],"[""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12177.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12177.jpg,292b0dc7bf295bc0b990a9e0fb2fad362b46bbc8d77d197511dbfe46e87d2f19,2267662,4000,2248,3,RGB,1,12177.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12177.txt,exact_pair,3,[5],"[""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12178.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12178.jpg,a1ff2da82fae8345137f2c7ce156969084bb3439552a83841d557949e8b4cd4c,950344,2048,1536,3,RGB,1,12178.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12178.txt,exact_pair,5,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12179.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12179.jpg,59e4fe2f3f7cdd50ed681f2606deb9cd49dc5c4e5bdca7076da6644bf4504222,3907828,4608,3456,3,RGB,1,12179.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12179.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12180.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12180.jpg,13064dbe96121143088244f0e084c9ed96edfc4e01e9b09a629f57e1dc43201c,3129293,4608,3456,3,RGB,6,12180.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12180.txt,exact_pair,3,[1],"[""Breakage""]",warning,1,[],False
gyu_det,v3,valid,12181.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12181.jpg,b67108a3b6574c36317ed43988a641582ce6bb6f8897bc367a53a3fbf7c33757,6667776,4608,3456,3,RGB,1,12181.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12181.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12182.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12182.jpg,5b6b2d3689bdb721e66faf4caf72c8352c94d5bf4f91a37d448b774501720650,966929,1704,2272,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,valid,12183.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12183.jpg,9a85358d8c3244d51426f024e430e14f6700959d771ed9941639c5b1c175058b,6202368,4608,3456,3,RGB,1,12183.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12183.txt,exact_pair,2,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12184.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12184.jpg,21b6158e48a0d2b8b2af8605c27f23c048018709bc42d49a9121754ad34aebf9,914254,2048,1536,3,RGB,1,12184.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12184.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,valid,12185.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12185.jpg,9e4da47f6a86ef3303136c86c327ef5fdd3abde4089e03562861af0255949db4,526259,1600,1200,3,RGB,1,12185.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12185.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,valid,12186.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12186.jpg,8852d6b94f457c34d15e9e1d5def59d21cf15e1294ba26974101874c981563c8,3472790,4608,3456,3,RGB,6,12186.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12186.txt,exact_pair,2,"[2, 4]","[""Comb"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,valid,12187.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12187.jpg,3919a705b1f99bf9c0d953bb8176653b116a3b1b04355a613bf8647f1ad02436,909419,2048,1536,3,RGB,1,12187.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12187.txt,exact_pair,2,[2],"[""Comb""]",warning,1,[],False
gyu_det,v3,valid,12188.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12188.jpg,7c67cf7aa317de03c48db1ddb39faa96a7fb6a7af8e3a5a3a09a05057117392b,591056,1600,1200,3,RGB,6,,,image_without_label,,[],[],warning,2,[],False
gyu_det,v3,valid,12189.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12189.jpg,79df47bdad4fd3a428ad92d635bea8bca492ef5604623c3ef94b73c54387d297,6045696,4608,3456,3,RGB,1,12189.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12189.txt,exact_pair,2,"[0, 1]","[""Crack"", ""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12190.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12190.jpg,50603947863176364696ad999acef23bd3216997302872c517efd794de15ced6,755203,1600,1200,3,RGB,1,12190.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12190.txt,exact_pair,5,"[2, 3]","[""Comb"", ""Hole""]",warning,1,[],False
gyu_det,v3,valid,12191.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12191.jpg,f3ac3bd96e8b94ae2da96c43636a5173ed9e90a77e16cf927a77033b5ddac040,437280,1600,1200,3,RGB,1,12191.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12191.txt,exact_pair,3,[5],"[""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12192.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12192.jpg,5a07f06ccfbd51b71339b5e3fb031262a1e1a31a9a6c7141b57f6af4653205ab,682796,1600,1200,3,RGB,1,12192.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12192.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12193.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12193.jpg,2848fe19e1f4be6dc947589a9a25c586b44ca1134395b3b175520ba96ceb3b29,2821120,4608,3456,3,RGB,1,12193.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12193.txt,exact_pair,9,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,valid,12194.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12194.jpg,7c01e5897b71750658e31eab55c03eb6ab5d89e24753cdfeb63944cd2ca23773,677800,2048,1536,3,RGB,1,12194.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12194.txt,exact_pair,2,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12195.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12195.jpg,f6ba93e625118127cf1e0cdb17a2d94ef497c96ba513986fa1d12b6f221ef41c,540129,1600,1200,3,RGB,1,12195.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12195.txt,exact_pair,1,[0],"[""Crack""]",warning,1,[],False
gyu_det,v3,valid,12196.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12196.jpg,1a863304c6f0d9d35d72ba90e5e1e9d7c063b32468654244e432b87a93e81185,695352,1600,1200,3,RGB,1,12196.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12196.txt,exact_pair,5,"[0, 2, 4]","[""Crack"", ""Comb"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,valid,12197.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12197.jpg,8098b73748e334bd69881012ae985017afbaf64e0f289ec71b4187f51da34454,6682112,4608,3456,3,RGB,1,12197.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12197.txt,exact_pair,7,"[1, 2, 3, 5]","[""Breakage"", ""Comb"", ""Hole"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12198.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12198.jpg,527bda71a4b8f6f3af652ad9c66959c738a1ffab3109146b29593785204556e0,3218115,4608,3456,3,RGB,1,12198.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12198.txt,exact_pair,4,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12199.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12199.jpg,83ef7696b21e91ef878bb2cc040f284ac7bfb87e7ad365fb8b1c1f2a158d192a,3837292,4608,3456,3,RGB,1,12199.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12199.txt,exact_pair,5,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12200.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12200.jpg,8fd8a96c44cb84ad0532a95770c9d21b94a26860541dd5664ddbbd527ecef7f7,900920,2272,1704,3,RGB,1,12200.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12200.txt,exact_pair,2,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12201.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12201.jpg,4f93b7aeedbd0c35ca1ca9131053b214b454ab51bb9ab3a29ec511a8ae404b2f,467357,1600,1200,3,RGB,1,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,valid,12202.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12202.jpg,f60b5d296542b96b67f141ea8daf5aa1e0abb22c10cfde6c7f290b8869d38b47,2279744,4000,2248,3,RGB,1,12202.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12202.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,valid,12203.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12203.jpg,9b17dcc87963a02f234f3b94dda98d580e956c4f354d13909782980140ce05b4,363121,1600,1200,3,RGB,1,12203.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12203.txt,exact_pair,2,"[0, 5]","[""Crack"", ""Seepage""]",warning,1,[],False
gyu_det,v3,valid,12204.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12204.jpg,9e11beca500e06cfb0d108f213bb3b18c610a598eb4e6ef578843a77f04c6725,3906289,4608,3456,3,RGB,1,12204.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12204.txt,exact_pair,16,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12205.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12205.jpg,7c9e09c00794b89fc08ce41270f64dc0142b53f36d9b12bb03d61b20849f65db,349143,1600,1200,3,RGB,1,12205.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12205.txt,exact_pair,2,"[0, 5]","[""Crack"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12206.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12206.jpg,642be6c469a8ec7fe249849e2d0c3f40fb71fe1e3d046c5e760f3ff6760bdbef,3370647,4608,3456,3,RGB,1,12206.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12206.txt,exact_pair,6,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12207.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12207.jpg,0e4ecfe6c6639ac5e9ec83f58216af9de2b89f0a23e242128e5ba5753d1aa682,4728103,3648,2736,3,RGB,1,12207.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12207.txt,exact_pair,3,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12208.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12208.jpg,6222e2c2bedb0c55689176ca62570d7df9a8ea122a6f15e4400c21b1ea3ed1c1,274682,1088,816,3,RGB,,12208.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12208.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12209.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12209.jpg,da0afe438f6910101a48a99c808ee65f0fd97f2984ac613c635251055476fa6e,35866,575,431,3,RGB,,12209.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12209.txt,exact_pair,14,"[1, 4]","[""Breakage"", ""Reinforcement""]",warning,1,[],False
gyu_det,v3,valid,12210.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12210.jpg,93ee09c5e35d3efe37f41e08e72f22f58c5f3b3bd31c6d91e8366bd264963766,33734,480,320,3,RGB,,12210.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12210.txt,exact_pair,1,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,valid,12211.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12211.jpg,5af466e3d4808433f06d22c7d1ecad0109a27446cba6e995ed7defb1836b310e,6516224,4608,3456,3,RGB,1,12211.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12211.txt,exact_pair,2,"[1, 4]","[""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12212.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12212.jpg,5a02bca54a97b731e4a52184525d8b65575702562597120f45013b31635b404d,3231031,4608,3456,3,RGB,1,12212.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12212.txt,exact_pair,2,"[1, 2]","[""Breakage"", ""Comb""]",valid,0,[],False
gyu_det,v3,valid,12213.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12213.jpg,a33eca98fb8cb6c743ad65a69d08851ef1692c0fb7673e68fd6994932fb98d33,9233329,6000,4000,3,RGB,1,12213.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12213.txt,exact_pair,7,"[1, 2, 3]","[""Breakage"", ""Comb"", ""Hole""]",valid,0,[],False
gyu_det,v3,valid,12214.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12214.jpg,8f5a37b4a90ac97582d7b5fac60a0f673c0fa9be204039ed0ee40ef4928c172c,426019,1600,1200,3,RGB,1,12214.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12214.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12215.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12215.jpg,732ea34a900c923df2ca664bae1452f277645fb61341a5a85ac9e6b0ef5b1dda,720863,2048,1536,3,RGB,1,12215.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12215.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12216.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12216.jpg,a552a101843af9f8f7f5fb87cd97796e0da3359cc2cba486122379f068e8ca89,4559520,5472,3648,3,RGB,1,12216.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12216.txt,exact_pair,4,"[1, 2, 4, 5]","[""Breakage"", ""Comb"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12217.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12217.jpg,a94f8917171f5c7abc3cd8780d8975782044600b6a16d2cdb7135c89e2dee196,6362112,4608,3456,3,RGB,1,12217.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12217.txt,exact_pair,7,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12218.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12218.jpg,bb21524a522e9fea3073cea3aeb381aad3bbb4a3e3fec198b649992bb5f62506,6427648,4608,3456,3,RGB,1,12218.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12218.txt,exact_pair,9,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12219.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12219.jpg,6e3c85d89e8ef5e7e1df9f355e32dfda27044f10ba6a36d571f1f2909f112bcf,551235,1600,1200,3,RGB,1,12219.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12219.txt,exact_pair,3,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12220.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12220.jpg,351e98a52cd27d2be225479916297c32cf973cd028828eff2ff686b88d7439a9,603191,2048,1536,3,RGB,1,12220.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12220.txt,exact_pair,1,[5],"[""Seepage""]",warning,1,[],False
gyu_det,v3,valid,12221.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12221.jpg,73ccb72b80509e5df3df0e4cbc9eb45f36e74ae56f28d851de62a206165b944d,6447104,4608,3456,3,RGB,1,12221.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12221.txt,exact_pair,5,[0],"[""Crack""]",valid,0,[],False
gyu_det,v3,valid,12222.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12222.jpg,75c884c8ab34c7a06eecd15deffb029e2437a67fcc2490e76a50e3c16a18a6ec,8519680,6000,3376,3,RGB,1,12222.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12222.txt,exact_pair,4,"[1, 5]","[""Breakage"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12223.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12223.jpg,c91aff873336876107084aac3fc368a0c06b9fe3e8c3ad52e8d9757ceaf20370,2884575,4000,2248,3,RGB,1,12223.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12223.txt,exact_pair,1,[1],"[""Breakage""]",valid,0,[],False
gyu_det,v3,valid,12224.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12224.jpg,7e5bf9c1d442155c7ea193fb556177829cf5c816340d373f0467a8ddc8569ea2,817758,2048,1536,3,RGB,1,12224.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12224.txt,exact_pair,2,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12225.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12225.jpg,631db76d5225618a04316cda6b760cfe0836a03fd20c30dc09956a0be5a224e2,6188032,4608,3456,3,RGB,1,12225.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12225.txt,exact_pair,3,"[2, 4]","[""Comb"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12226.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12226.jpg,ea523f3befd4bc30c847bdcfebb740e4cf2e60eec5fdebff85b36559aae1ca9b,3028962,4608,3456,3,RGB,1,12226.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12226.txt,exact_pair,19,"[0, 1, 4]","[""Crack"", ""Breakage"", ""Reinforcement""]",valid,0,[],False
gyu_det,v3,valid,12227.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12227.jpg,78663186f76b4bbf2250e6109c06bd83581c3989bc137b825ffc70c2e04a4a0c,3713006,4608,3456,3,RGB,1,12227.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12227.txt,exact_pair,6,"[1, 4, 5]","[""Breakage"", ""Reinforcement"", ""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12228.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12228.jpg,e07c1951eeabdccce7b0dea27b61867167f6dd2e7b25548962a8f0976971d8cb,585759,1600,1200,3,RGB,1,12228.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12228.txt,exact_pair,3,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12229.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12229.jpg,1eb2b0b08c1e533c01bf7a81ed274a2f0b5463c06c7d564f2b62fc429ae87d65,4029321,3456,2304,3,RGB,1,12229.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12229.txt,exact_pair,1,[2],"[""Comb""]",valid,0,[],False
gyu_det,v3,valid,12230.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12230.jpg,f64e8a40d4f54e78ac66394f347f932df7babe673d2b22480f5d6840575bc6ef,1656087,2736,1824,3,RGB,1,12230.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12230.txt,exact_pair,6,[0],"[""Crack""]",warning,2,[],False
gyu_det,v3,valid,12231.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12231.jpg,2f7fe1f2167267b93f154c0476c4ef27acea0f81e0e9aea1fdb4aa0f1c58dac7,6193664,4608,3456,3,RGB,1,12231.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12231.txt,exact_pair,6,"[0, 1, 3]","[""Crack"", ""Breakage"", ""Hole""]",valid,0,[],False
gyu_det,v3,valid,12232.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12232.jpg,252b551f44956915ddf94acd2c6e83156793838719c11d398016c33ed155f1d3,28221,480,320,3,RGB,,,,image_without_label,,[],[],warning,1,[],False
gyu_det,v3,valid,12233.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12233.jpg,2e0098103ad0aee6891d12694cd07ed56accff75b16bc49da3cc2121ee3abc7f,23272,480,320,3,RGB,,12233.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12233.txt,exact_pair,1,[5],"[""Seepage""]",valid,0,[],False
gyu_det,v3,valid,12234.jpg,data/raw/gyu_det/v3/extracted/valid/valid/images/12234.jpg,5135013c759606b47332ba305dcfa580d526b622af30a75f831609433595bdc3,4908480,5472,3648,3,RGB,1,12234.txt,data/raw/gyu_det/v3/extracted/valid/valid/labels/12234.txt,exact_pair,11,"[1, 3, 4, 5]","[""Breakage"", ""Hole"", ""Reinforcement"", ""Seepage""]",warning,1,[],False
