example_type,split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
near_border,train,9641.jpg,9641.txt,3,2,Comb,0.229739,0.481824,0.110693763936,470.505472,740.0816639999999,348212.4726388654,0.6357480463128999,0.110693763936,0.4768110347346749,large,True,0.0,False,False
near_border,train,9641.jpg,9641.txt,5,0,Crack,0.57305,0.928718,0.5322018499,1173.6064,1426.5108480000001,1674162.2608822272,0.8227111638480857,0.5322018499,0.6170333728860644,large,True,0.0,False,False
near_border,train,9643.jpg,9643.txt,1,1,Breakage,0.254897,0.0847646,0.0216062422462,146.565775,36.5335426,5354.566984664515,4.011813926854168,0.0216062422462,3.007116178215906,medium,True,0.0,False,False
near_border,train,9646.jpg,9646.txt,1,2,Comb,0.459966,0.603446,0.277564642836,1839.864,1356.546608,2495861.268381312,1.3562851354680472,0.277564642836,0.7622322461330425,large,True,0.0,False,False
near_border,train,9647.jpg,9647.txt,1,2,Comb,0.993231,0.998165,0.9914084211149999,2034.137088,1533.1814399999998,3118701.2297372464,1.3267425726207591,0.9914084211149999,0.9950569294655693,large,True,5.00000000069889e-07,True,False
near_border,train,9648.jpg,9648.txt,1,2,Comb,0.884938,0.99073,0.87673462474,1812.353024,1521.76128,2757968.6576141105,1.1909575094458968,0.87673462474,0.8932181320844226,large,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,1,0,Crack,0.104655,1.0,0.104655,200.9376,1080.0,217012.608,0.18605333333333335,0.104655,0.104655,large,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,2,0,Crack,0.145773,0.641952,0.093579268896,279.88416,693.3081599999999,194045.9719827456,0.4036937341109616,0.093579268896,0.22707772543741592,medium,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,3,1,Breakage,0.0624128,0.235465,0.014696029951999999,119.83257599999999,254.3022,30473.687708467198,0.47122115341511,0.014696029951999999,0.2650618987959994,medium,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,4,0,Crack,0.0865187,0.793702,0.0686700652274,166.115904,857.19816,142394.24725553667,0.1937893847088986,0.0686700652274,0.10900652889875545,medium,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,5,0,Crack,0.133164,0.821597,0.10940714290800001,255.67488,887.32476,226866.65153402882,0.2881412663386064,0.10940714290800001,0.1620794623154661,large,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,7,0,Crack,0.116955,0.468796,0.05482803618,224.55360000000002,506.29967999999997,113691.415822848,0.44351914265480086,0.05482803618,0.24947951774332547,medium,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,8,2,Comb,0.0993351,0.399171,0.0396516912021,190.723392,431.10468,82221.74687667456,0.4424062202247491,0.0396516912021,0.2488534988764214,medium,True,0.0,False,False
near_border,train,9649.jpg,9649.txt,9,4,Reinforcement,0.0284527,0.191333,0.005443940449100001,54.629184,206.63964,11288.55491525376,0.2643693339767723,0.005443940449100001,0.14870775036193443,small,True,0.0,False,False
near_border,train,9650.jpg,9650.txt,2,1,Breakage,0.987419,0.988643,0.9762048824170001,525.306908,350.96826500000003,184366.05409327467,1.4967362020608899,0.9762048824170001,0.9987619393451428,large,True,0.0,False,False
near_border,train,9651.jpg,9651.txt,1,0,Crack,0.977993,0.237587,0.232358422891,3911.972,534.0955759999999,2089366.938635872,7.324479317536981,0.232358422891,4.116357376455783,large,True,0.0,False,False
near_border,train,9651.jpg,9651.txt,2,0,Crack,1.0,0.707749,0.707749,4000.0,1591.019752,6364079.007999999,2.514110836758487,0.707749,1.4129302902582697,large,True,0.0,False,False
near_border,train,9651.jpg,9651.txt,3,0,Crack,0.819575,0.190768,0.1563486836,3278.3,428.84646399999997,1405887.3629312,7.644460839019534,0.1563486836,4.296186991528978,large,True,0.0,False,False
near_border,train,9651.jpg,9651.txt,5,0,Crack,0.999769,0.409266,0.409171459554,3999.076,920.029968,3679269.7643095683,4.346680150749176,0.409171459554,2.442834244721037,large,True,5.000000000143778e-07,True,False
near_border,train,9653.jpg,9653.txt,1,2,Comb,0.489961,0.455777,0.223312954697,783.9376,546.9324,428760.87301824,1.4333354542535786,0.223312954697,1.075001590690184,large,True,4.999999999866223e-07,True,False
near_border,train,9653.jpg,9653.txt,2,2,Comb,0.846137,0.395863,0.33495433123100005,1353.8192000000001,475.03560000000004,643112.3159635201,2.8499320893002547,0.33495433123100005,2.137449066975191,large,True,0.0,False,False
near_border,train,9653.jpg,9653.txt,3,2,Comb,0.915038,0.35189,0.32199272182,1464.0608,422.268,618226.0258944001,3.46713651046255,0.32199272182,2.6003523828469124,large,True,0.0,False,False
near_border,train,9655.jpg,9655.txt,2,2,Comb,0.214904,0.219428,0.047155954912,233.81555200000003,179.053248,41865.4340185129,1.305843678412357,0.047155954912,0.9793827588092677,medium,True,0.0,False,False
near_border,train,9656.jpg,9656.txt,1,0,Crack,0.99646,0.258699,0.25778320554,478.3008,82.78368,39595.500370944,5.77771850683613,0.25778320554,3.8518123378907534,large,True,0.0,False,False
near_border,train,9656.jpg,9656.txt,2,0,Crack,0.997947,0.17458,0.17422158726,479.01456,55.8656,26760.435803136003,8.574410012601673,0.17422158726,5.716273341734448,large,True,5.00000000069889e-07,True,False
near_border,train,9656.jpg,9656.txt,3,0,Crack,0.997148,0.401539,0.400393810772,478.63104000000004,128.49248,61500.48933457919,3.7249731657447973,0.400393810772,2.483315443829865,large,True,0.0,False,False
near_border,train,9656.jpg,9656.txt,4,0,Crack,0.76682,0.152457,0.11690707674,368.0736,48.78624000000001,17956.926987264,7.544619138511186,0.11690707674,5.02974609234079,large,True,0.0,False,False
near_border,train,9657.jpg,9657.txt,1,2,Comb,0.996852,1.0,0.996852,5981.112,3376.0,20192234.112,1.7716563981042655,0.996852,0.996852,large,True,0.0,False,False
near_border,train,9659.jpg,9659.txt,2,0,Crack,0.148791,0.94809,0.14106725919000002,514.2216960000001,2184.39936,1123265.5436405146,0.23540644875486508,0.14106725919000002,0.15693763250324338,large,True,0.0,False,False
near_border,train,9659.jpg,9659.txt,3,0,Crack,0.126543,0.721931,0.09135531453299998,437.33260799999994,1663.329024,727428.0200280144,0.2629260968153466,0.09135531453299998,0.1752840645435644,medium,True,0.0,False,False
near_border,train,9659.jpg,9659.txt,4,0,Crack,0.106052,0.600951,0.063732055452,366.51571199999995,1384.591104,507474.3943114261,0.2647104339621699,0.063732055452,0.17647362264144661,medium,True,0.0,False,False
near_border,train,9660.jpg,9660.txt,1,0,Crack,0.142615,0.964091,0.137493837965,68.45519999999999,308.50912,21119.053511423997,0.22189036097214887,0.137493837965,0.1479269073147659,large,True,0.0,False,False
near_border,train,9660.jpg,9660.txt,2,0,Crack,0.555899,0.261387,0.145304771913,266.83152,83.64384,22318.8129658368,3.1900917031068876,0.145304771913,2.1267278020712586,large,True,0.0,False,False
near_border,train,9661.jpg,9661.txt,1,2,Comb,0.999459,0.785727,0.785301921693,3454.130304,1810.3150079999998,6253063.928918802,1.9080272155596028,0.785301921693,1.272018143706402,large,True,5.00000000069889e-07,True,False
near_border,train,9661.jpg,9661.txt,2,2,Comb,0.987569,0.230024,0.22716457165600001,3413.038464,529.9752960000001,1808826.0702177854,6.439995391785205,0.22716457165600001,4.293330261190136,large,True,0.0,False,False
near_border,train,9662.jpg,9662.txt,2,0,Crack,0.237481,0.579829,0.13769837074900002,113.99088,185.54528000000002,21150.469747046405,0.6143561291346241,0.13769837074900002,0.4095707527564161,large,True,0.0,False,False
near_border,train,9663.jpg,9663.txt,1,2,Comb,0.184168,0.324831,0.059823475608,1105.008,1299.3239999999998,1435763.414592,0.8504483870073978,0.059823475608,0.5669655913382652,medium,True,0.0,False,False
near_border,train,9663.jpg,9663.txt,2,1,Breakage,0.559074,0.462201,0.25840456187399996,3354.444,1848.8039999999999,6201709.484975998,1.8143859489702534,0.25840456187399996,1.2095906326468355,large,True,0.0,False,False
near_border,train,9666.jpg,9666.txt,1,0,Crack,0.398128,0.136096,0.054183628287999996,1834.5738239999998,470.34777599999995,862887.7180262153,3.90046241868485,0.054183628287999996,2.9253468140136376,medium,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,1,0,Crack,0.995112,0.136695,0.13602683484,4585.476096,472.41792000000004,2166261.0794820404,9.706397454186327,0.13602683484,7.279798090639745,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,2,0,Crack,0.992461,0.351569,0.34891852130900003,4573.260288,1215.0224640000001,5556613.98363911,3.763930646141535,0.34891852130900003,2.8229479846061514,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,3,0,Crack,0.802793,0.162933,0.13080147186899999,3699.270144,563.096448,2083045.8782788485,6.569514258417059,0.13080147186899999,4.927135693812795,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,4,0,Crack,0.965306,0.135168,0.130478481408,4448.130048,467.14060800000004,2077902.1750857893,9.522036773989898,0.130478481408,7.141527580492424,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,5,0,Crack,0.97478,0.224774,0.21910519972,4491.786239999999,776.818944,3489304.6436305307,5.78228205516059,0.21910519972,4.336711541370443,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,6,0,Crack,0.71216,0.131402,0.09357924832,3281.63328,454.12531199999995,1490272.7371495834,7.22627255800267,0.09357924832,5.419704418502002,medium,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,7,0,Crack,0.980507,0.76934,0.75434325538,4518.176256,2658.8390400000003,12013103.419053836,1.6993041654751688,0.75434325538,1.274478124106377,large,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,8,0,Crack,0.778813,0.107154,0.083452928202,3588.7703039999997,370.324224,1329008.577943044,9.690887258836192,0.083452928202,7.268165444127144,medium,True,0.0,False,False
near_border,train,9667.jpg,9667.txt,9,0,Crack,0.796209,0.42373,0.33737763957,3668.931072,1464.41088,5372822.579806863,2.505397304887546,0.33737763957,1.8790479786656595,large,True,4.999999999588667e-07,True,False
near_border,train,9667.jpg,9667.txt,10,0,Crack,0.85589,0.313165,0.26803479185,3943.9411200000004,1082.29824,4268520.532839629,3.6440428102331572,0.26803479185,2.733032107674868,large,True,0.0,False,False
near_border,train,9670.jpg,9670.txt,1,0,Crack,0.423256,0.6596,0.2791796576,893.9166720000001,1857.4335999999998,1660390.8621729794,0.4812644026682839,0.2791796576,0.6416858702243785,large,True,0.0,False,False
near_border,train,9670.jpg,9670.txt,4,0,Crack,0.223617,0.657559,0.147041370903,472.279104,1851.686144,874512.6729775349,0.2550535389219827,0.147041370903,0.34007138522931024,large,True,5.000000000143778e-07,True,False
near_border,train,9670.jpg,9670.txt,6,0,Crack,0.27737,0.256766,0.07121918542,585.80544,723.053056,423568.41361342464,0.810183201825787,0.07121918542,1.0802442691010492,medium,True,0.0,False,False
near_border,train,9670.jpg,9670.txt,7,0,Crack,0.567452,0.554717,0.314775271084,1198.4586239999999,1562.0830720000001,1872091.929042813,0.7672182392102638,0.314775271084,1.0229576522803518,large,True,5.000000000143778e-07,True,False
near_border,train,9670.jpg,9670.txt,8,0,Crack,0.443514,0.253009,0.11221303362599999,936.7015680000001,712.473344,667374.8984830034,1.314718053507978,0.11221303362599999,1.7529574046773042,large,True,0.0,False,False
near_border,train,9673.jpg,9673.txt,23,1,Breakage,0.0965275,0.302715,0.029220322162500003,264.09924,552.15216,145822.96582035843,0.4783088053119271,0.029220322162500003,0.31887253687461803,medium,True,5.000000000143778e-07,True,False
near_border,train,9674.jpg,9674.txt,2,1,Breakage,0.188545,0.393943,0.074275982935,868.8153599999999,1361.4670079999999,1182863.448683643,0.6381464661977325,0.074275982935,0.4786098496482994,medium,True,0.0,False,False
near_border,train,9674.jpg,9674.txt,3,1,Breakage,0.117554,0.117551,0.013818590254,541.688832,406.256256,220064.47680533302,1.3333673611170187,0.013818590254,1.000025520837764,medium,True,0.0,False,False
near_border,train,9675.jpg,9675.txt,2,0,Crack,0.130058,0.23865,0.031038341700000003,474.451584,652.9464,309791.45374709764,0.7266317480270968,0.031038341700000003,0.5449738110203227,medium,True,0.0,False,False
near_border,train,9675.jpg,9675.txt,3,2,Comb,0.119262,0.992532,0.118371351384,435.06777600000004,2715.567552,1181455.9354264042,0.16021246670132552,0.118371351384,0.12015935002599414,large,True,1.0000000000287557e-07,True,False
near_border,train,9675.jpg,9675.txt,4,0,Crack,0.187581,0.235427,0.044161632087,684.295488,644.128272,440774.07022283674,1.0623590327362622,0.044161632087,0.7967692745521966,medium,True,0.0,False,False
near_border,train,9675.jpg,9675.txt,6,2,Comb,0.806822,0.147378,0.11890781271600001,2943.286656,403.22620800000004,1186810.3173558805,7.299343637901631,0.11890781271600001,5.474507728426223,large,True,0.0,False,False
near_border,train,9675.jpg,9675.txt,7,0,Crack,0.43559,0.813877,0.35451668242999995,1589.03232,2226.767472,3538405.4821326947,0.7136049632397361,0.35451668242999995,0.5352037224298021,large,True,4.999999999588667e-07,True,False
near_border,train,9677.jpg,9677.txt,1,1,Breakage,0.360192,0.706128,0.254341656576,576.3072,847.3536,488335.98062592,0.6801259828246436,0.254341656576,0.5100944871184828,large,True,0.0,False,False
near_border,train,9677.jpg,9677.txt,4,4,Reinforcement,0.18884,0.133394,0.025190122960000002,302.144,160.07280000000003,48365.0360832,1.8875411687682102,0.025190122960000002,1.4156558765761578,medium,True,0.0,False,False
near_border,train,9678.jpg,9678.txt,6,0,Crack,0.159412,0.740657,0.118069613684,734.570496,2559.710592,1880287.8791818935,0.2869740424154951,0.118069613684,0.2152305318116213,large,True,0.0,False,False
near_border,train,9679.jpg,9679.txt,1,1,Breakage,0.120664,0.149132,0.017994863647999997,193.0624,178.95839999999998,34550.13820415999,1.0788116120841493,0.017994863647999997,0.8091087090631119,medium,True,0.0,False,False
near_border,train,9680.jpg,9680.txt,7,2,Comb,0.439042,0.249986,0.109754353412,702.4671999999999,299.9832,210728.35855104,2.341688467887535,0.109754353412,1.756266350915651,large,True,0.0,False,False
near_border,train,9680.jpg,9680.txt,10,0,Crack,0.0478961,0.485552,0.023256047147199997,76.63376,582.6623999999999,44651.610522623996,0.13152343449654552,0.023256047147199997,0.09864257587240913,medium,True,0.0,False,False
near_border,train,9682.jpg,9682.txt,2,0,Crack,0.993403,0.118049,0.117270230747,4577.6010240000005,407.977344,1867557.5076632004,11.22023340590207,0.117270230747,8.415175054426552,large,True,0.0,False,True
near_border,train,9682.jpg,9682.txt,3,0,Crack,0.86628,0.0960107,0.08317214919600001,3991.81824,331.81297920000003,1324537.1026393007,12.030325786605033,0.08317214919600001,9.022744339953777,medium,True,0.0,False,True
near_border,train,9682.jpg,9682.txt,5,0,Crack,0.892121,0.163884,0.146204357964,4110.893568,566.383104,2328340.659257475,7.258150073629316,0.146204357964,5.4436125552219865,large,True,0.0,False,False
near_border,train,9685.jpg,9685.txt,4,1,Breakage,0.0884461,0.236153,0.020886811853300002,407.5596288,816.144768,332627.6586931421,0.49937173499101567,0.020886811853300002,0.37452880124326177,medium,True,0.0,False,False
near_border,train,9687.jpg,9687.txt,1,1,Breakage,0.317476,0.378949,0.12030721272399998,507.9616,454.73879999999997,230989.84843007996,1.1170403757057898,0.12030721272399998,0.8377802817793424,large,True,0.0,False,False
near_border,train,9688.jpg,9688.txt,2,1,Breakage,0.338962,0.412365,0.13977606513,715.887744,1161.21984,831303.0515456409,0.6164963078825798,0.13977606513,0.821995077176773,large,True,0.0,False,False
near_border,train,9691.jpg,9691.txt,3,3,Hole,0.122941,0.193566,0.023797197605999996,336.366576,706.1287679999999,237518.11590725835,0.4763530268745545,0.023797197605999996,0.6351373691660726,medium,True,0.0,False,False
near_border,train,9691.jpg,9691.txt,6,2,Comb,0.169511,0.578055,0.097986681105,463.78209599999997,2108.74464,977998.0090679654,0.21993279186236603,0.097986681105,0.2932437224831547,medium,True,5.000000000143778e-07,True,False
near_border,train,9692.jpg,9692.txt,1,1,Breakage,0.998721,0.156964,0.156763243044,3994.884,352.855072,1409615.0814516481,11.32160004773858,0.156763243044,6.362739226829082,large,True,5.00000000069889e-07,True,True
near_border,train,9692.jpg,9692.txt,2,1,Breakage,0.996007,0.165584,0.164922823088,3984.028,372.23283200000003,1482986.025207296,10.70305372740468,0.164922823088,6.01511619480143,large,True,0.0,False,True
near_border,train,9692.jpg,9692.txt,3,0,Crack,0.95367,0.170048,0.16216967616,3814.6800000000003,382.267904,1458229.72803072,9.979074779974205,0.16216967616,5.608240026345502,large,True,0.0,False,False
near_border,train,9693.jpg,9693.txt,3,1,Breakage,0.18361,0.228192,0.04189833312,846.07488,788.631552,667241.3457226137,1.0728392464824943,0.04189833312,0.8046294348618707,medium,True,0.0,False,False
near_border,train,9694.jpg,9694.txt,1,1,Breakage,0.989457,0.257288,0.25457541261600003,4559.417856,889.1873280000001,4054176.580612129,5.1276235191691795,0.25457541261600003,3.845717639376885,large,True,0.0,False,False
near_border,train,9694.jpg,9694.txt,5,0,Crack,0.0713932,0.472257,0.0337159384524,328.97986560000004,1632.1201919999999,536934.6814072062,0.20156595526023616,0.0337159384524,0.1511744664451771,medium,True,0.0,False,False
near_border,train,9696.jpg,9696.txt,1,2,Comb,0.998995,0.770148,0.76937400126,2045.94176,1182.9473280000002,2420241.338235617,1.729529042902576,0.76937400126,1.297146782176932,large,True,5.00000000069889e-07,True,False
near_border,train,97.JPG,97.txt,1,1,Breakage,0.357822,0.297149,0.10632644947799999,979.0009919999999,541.999776,530618.3183677777,1.806275639493991,0.10632644947799999,1.2041837596626608,large,True,0.0,False,False
near_border,train,9700.jpg,9700.txt,3,5,Seepage,0.0928866,0.0773581,0.00718553089146,240.7620672,150.3841464,36206.79796137144,1.600980375681409,0.00718553089146,1.2007352817610568,small,True,0.0,False,False
near_border,train,9701.jpg,9701.txt,1,4,Reinforcement,0.0381029,0.1589,0.006054550810000001,175.5781632,549.1584,96420.2231778509,0.31972225718481223,0.006054550810000001,0.2397916928886092,small,True,0.0,False,False
near_border,train,9701.jpg,9701.txt,2,4,Reinforcement,0.0363577,0.213692,0.0077693496284,167.5362816,738.519552,123728.81963097784,0.22685422633197935,0.0077693496284,0.17014066974898454,small,True,0.0,False,False
near_border,train,9701.jpg,9701.txt,3,4,Reinforcement,0.0389603,0.286701,0.0111699569703,179.52906240000002,990.8386559999999,177884.33490135614,0.18118899713173892,0.0111699569703,0.13589174784880417,medium,True,0.0,False,False
near_border,train,9701.jpg,9701.txt,5,4,Reinforcement,0.214829,0.0585806,0.012584811717399998,989.9320319999999,202.4545536,200416.2476329009,4.889650612432557,0.012584811717399998,3.667237959324418,medium,True,5.000000000005e-07,True,False
near_border,train,9701.jpg,9701.txt,6,0,Crack,0.247583,0.469772,0.116307561076,1140.862464,1623.532032,1852226.7544104469,0.702704006766403,0.116307561076,0.5270280050748022,large,True,0.0,False,False
near_border,train,9702.jpg,9702.txt,1,5,Seepage,0.208921,0.993123,0.207484250283,962.7079679999999,3432.233088,3304238.1418508454,0.2804902648849471,0.207484250283,0.21036769866371033,large,True,5.00000000069889e-07,True,False
near_border,train,9703.jpg,9703.txt,1,4,Reinforcement,0.0262367,0.0955487,0.0025068825772900003,53.7327616,146.7628032,7885.970716093318,0.36611975533593516,0.0025068825772900003,0.27458981650195136,small,True,3.500000000933312e-07,True,False
near_border,train,9704.jpg,9704.txt,1,5,Seepage,0.147986,0.512699,0.075872274214,336.224192,873.639096,293738.5991522104,0.3848547913428087,0.075872274214,0.28864109350710654,medium,True,0.0,False,False
near_border,train,9705.jpg,9705.txt,1,0,Crack,0.853147,0.260619,0.22234631799299998,3931.301376,900.699264,3540920.2559253867,4.364721426040823,0.22234631799299998,3.2735410695306175,large,True,0.0,False,False
near_border,train,9705.jpg,9705.txt,2,2,Comb,0.99703,0.919383,0.91665243249,4594.31424,3177.387648,14597917.317206506,1.4459407377919031,0.91665243249,1.0844555533439275,large,True,4.999999999588667e-07,True,False
near_border,train,9706.jpg,9706.txt,1,2,Comb,0.993784,1.0,0.993784,2035.269632,1536.0,3126174.1547520002,1.3250453333333334,0.993784,0.993784,large,True,0.0,False,False
near_border,train,9709.jpg,9709.txt,1,2,Comb,1.0,0.833524,0.833524,1600.0,1000.2288000000001,1600366.08,1.5996340037399441,0.833524,1.1997255028049583,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,2,0,Crack,0.983348,0.160236,0.15756775012799998,4531.267584,553.775616,2509305.4975904315,8.18249748287942,0.15756775012799998,6.136873112159565,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,3,4,Reinforcement,0.400586,0.0616976,0.024715194793599998,1845.900288,213.22690559999998,393595.6064563888,8.656976392382633,0.024715194793599998,6.492732294286974,medium,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,4,0,Crack,0.732452,0.124546,0.091223966792,3375.138816,430.430976,1452764.2947063644,7.84130093834139,0.091223966792,5.880975703756041,medium,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,5,0,Crack,0.986691,0.171535,0.169252040685,4546.672128,592.8249599999999,2695380.7224147147,7.669501850934213,0.169252040685,5.752126388200659,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,6,0,Crack,0.992987,0.234828,0.233181151236,4575.684096,811.565568,3713467.6623588065,5.63809540032137,0.233181151236,4.2285715502410275,large,True,5.00000000069889e-07,True,False
near_border,train,9710.jpg,9710.txt,8,0,Crack,0.716702,0.168464,0.120738485728,3302.5628159999997,582.211584,1922790.3283628607,5.672444360021527,0.120738485728,4.254333270016145,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,9,0,Crack,0.99691,0.338137,0.33709215667000003,4593.76128,1168.601472,5368276.193824604,3.9309904959626816,0.33709215667000003,2.948242871972011,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,10,0,Crack,0.710047,0.192677,0.136809725819,3271.896576,665.891712,2178728.812479578,4.913556539355156,0.136809725819,3.685167404516367,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,11,1,Breakage,0.979801,0.708883,0.6945642722830001,4514.923008,2449.899648,11061108.288046304,1.8429012027842864,0.6945642722830001,1.3821759020882147,large,True,0.0,False,False
near_border,train,9710.jpg,9710.txt,12,0,Crack,0.717052,0.414092,0.29692549678400004,3304.175616,1431.101952,4728612.173808403,2.3088331417494987,0.29692549678400004,1.731624856312124,large,True,0.0,False,False
near_border,train,9711.jpg,9711.txt,1,1,Breakage,0.81814,0.346081,0.28314270934,1675.55072,531.580416,890689.9487666995,3.1520173986244067,0.28314270934,2.364013048968305,large,True,0.0,False,False
near_border,train,9711.jpg,9711.txt,2,1,Breakage,0.269708,0.308213,0.083127511804,552.361984,473.415168,261496.54145217332,1.166760216689973,0.083127511804,0.8750701625174797,medium,True,0.0,False,False
near_border,train,9711.jpg,9711.txt,4,1,Breakage,0.807353,0.395145,0.319021501185,1653.458944,606.94272,1003554.8688796877,2.7242421558330907,0.319021501185,2.043181616874818,large,True,0.0,False,False
near_border,train,9713.jpg,9713.txt,1,3,Hole,0.091016,0.204982,0.018656641712,256.301056,432.921984,110958.3616648151,0.5920259665076283,0.018656641712,0.44401947488072124,medium,True,0.0,False,False
near_border,train,9714.jpg,9714.txt,2,2,Comb,0.250793,0.317165,0.07954276184499999,513.624064,487.16544,250219.89313314814,1.0543113731548772,0.07954276184499999,0.790733529866158,medium,True,0.0,False,False
near_border,train,9714.jpg,9714.txt,3,1,Breakage,0.23852,0.186193,0.04441075436,488.48896,285.99244799999997,139704.15349137408,1.708048458678182,0.04441075436,1.2810363440086363,medium,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,4,0,Crack,0.46719,0.127169,0.05941208511,2152.81152,439.496064,946152.1895738572,4.898363594901274,0.05941208511,3.6737726961759547,medium,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,5,0,Crack,1.0,0.198022,0.198022,4608.0,684.3640320000001,3153549.459456,6.733258594162938,0.198022,5.0499439456222035,large,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,6,1,Breakage,0.959408,0.660966,0.634136068128,4420.952064,2284.2984960000003,10098774.150683297,1.9353653087551652,0.634136068128,1.451523981566374,large,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,7,0,Crack,0.996187,0.170982,0.170330045634,4590.429696,590.913792,2712548.2185727675,7.768357682875002,0.170330045634,5.826268262156251,large,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,8,0,Crack,0.791264,0.151977,0.12025392892799999,3646.144512,525.232512,1915073.641152774,6.941962709269603,0.12025392892799999,5.206472031952203,large,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,9,4,Reinforcement,0.0278396,0.173708,0.0048359612367999995,128.2848768,600.334848,77013.88201442671,0.2136888725140274,0.0048359612367999995,0.1602666543855205,small,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,10,0,Crack,0.996491,0.255576,0.254679183816,4591.830528,883.2706560000001,4055829.162707387,5.198667584854081,0.254679183816,3.8990006886405606,large,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,11,4,Reinforcement,0.492826,0.0750628,0.036992899472799996,2270.942208,259.4170368,589121.0983434091,8.75402107746225,0.036992899472799996,6.565515808096687,medium,True,0.0,False,False
near_border,train,9715.jpg,9715.txt,12,0,Crack,0.698044,0.186188,0.129967416272,3216.586752,643.465728,2069763.3360508354,4.998847043490093,0.129967416272,3.7491352826175697,large,True,0.0,False,False
near_border,train,9716.jpg,9716.txt,1,0,Crack,0.138437,0.845526,0.117052082862,221.4992,1014.6312,224739.99909504,0.2183051339245235,0.117052082862,0.16372885044339264,large,True,0.0,False,False
near_border,train,9716.jpg,9716.txt,2,0,Crack,0.148509,0.609516,0.09051861164399999,237.6144,731.4191999999999,173795.73435647995,0.3248675998661233,0.09051861164399999,0.24365069989959248,medium,True,0.0,False,False
near_border,train,9716.jpg,9716.txt,3,0,Crack,0.127033,0.983532,0.124941020556,203.2528,1180.2384,239886.75946752,0.17221334266026256,0.124941020556,0.12916000699519692,large,True,0.0,False,False
near_border,train,9716.jpg,9716.txt,4,0,Crack,0.202613,0.999471,0.202505817723,324.1808,1199.3652,388811.17002816,0.2702936520085792,0.202505817723,0.2027202390064344,large,True,0.0,False,False
near_border,train,9716.jpg,9716.txt,5,0,Crack,0.226851,0.532113,0.12071036616299999,362.9616,638.5355999999999,231763.90303296,0.5684281346255401,0.12071036616299999,0.4263211009691551,large,True,5.00000000069889e-07,True,False
near_border,train,9717.jpg,9717.txt,4,5,Seepage,0.0615518,0.241689,0.014876392990199999,98.48288,290.0268,28562.674541183995,0.339564757463793,0.014876392990199999,0.25467356809784475,medium,True,0.0,False,False
near_border,train,9717.jpg,9717.txt,6,5,Seepage,0.0585012,0.149644,0.0087543535728,93.60192,179.5728,16808.358859776,0.5212477613536126,0.0087543535728,0.39093582101520946,small,True,0.0,False,False
near_border,train,9717.jpg,9717.txt,7,5,Seepage,0.0191353,0.136475,0.0026114900675000005,30.616480000000003,163.77,5014.060929600001,0.18694803688099165,0.0026114900675000005,0.14021102766074373,small,True,0.0,False,False
near_border,train,9718.jpg,9718.txt,9,2,Comb,0.768379,0.950562,0.7303918789980001,2803.046592,2600.737632,7289988.756063751,1.0777890693435392,0.7303918789980001,0.8083418020076545,large,True,0.0,False,False
near_border,train,9721.jpg,9721.txt,2,0,Crack,0.743103,0.163326,0.12136804057799999,4458.6179999999995,551.388576,2458431.0299479677,8.086163177961815,0.12136804057799999,4.549814481466514,large,True,0.0,False,False
near_border,train,9723.jpg,9723.txt,1,2,Comb,1.0,0.154717,0.154717,1088.0,126.249072,137358.990336,8.617885127900188,0.154717,6.463413845925141,large,True,0.0,False,False
